ad_id,issue_field,issue_class
CR17764265180440559617,aws_ocr_video_text|google_asr_text,ISSUE30|ISSUE30
CR17764344895033573377,aws_ocr_video_text|google_asr_text,"ISSUE95|ISSUE12,ISSUE95"
CR17764463642289373185,aws_ocr_video_text|google_asr_text,"ISSUE55,ISSUE56|ISSUE55,ISSUE56"
CR17764836101853282305,aws_ocr_img_text,"ISSUE10,ISSUE18"
CR17765152761202081793,google_asr_text|aws_ocr_video_text|advertiser_name,"ISSUE12,ISSUE16,ISSUE91|ISSUE16|ISSUE16"
CR17765740725045035009,advertiser_name|google_asr_text|aws_ocr_video_text,"ISSUE16|ISSUE215,ISSUE16|ISSUE215"
CR17766049962690347009,advertiser_name|aws_ocr_img_text,"ISSUE212,ISSUE18|ISSUE212"
CR17766342707661242369,aws_ocr_video_text|advertiser_name|google_asr_text,"ISSUE30,ISSUE45|ISSUE18|ISSUE30"
CR17766567557789122561,ad_text|advertiser_name,ISSUE32|ISSUE215
CR17767037599009996801,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE58"
CR17767225615498346497,aws_ocr_video_text|google_asr_text,"ISSUE215,ISSUE83|ISSUE215,ISSUE16"
CR17767677239899455489,advertiser_name|aws_ocr_img_text,ISSUE62|ISSUE32
CR17767817977387810817,google_asr_text|aws_ocr_video_text,"ISSUE215,ISSUE10,ISSUE83|ISSUE215,ISSUE10"
CR17768219574009856001,ad_title,ISSUE91
CR17768528536777261057,google_asr_text|aws_ocr_video_text,ISSUE10|ISSUE10
CR17768762732753977345,aws_ocr_video_text|google_asr_text,"ISSUE215,ISSUE12,ISSUE83|ISSUE215,ISSUE12,ISSUE83"
CR17768846295637688321,advertiser_name|aws_ocr_img_text,ISSUE16|ISSUE215
CR17769257512986476545,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE58"
CR17769349871963209729,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE53,ISSUE58|ISSUE30"
CR17769757859496591361,ad_text|ad_title,"ISSUE10,ISSUE12,ISSUE95,ISSUE22|ISSUE90"
CR17770215187614269441,aws_ocr_video_text|google_asr_text,"ISSUE215,ISSUE18|ISSUE215"
CR17770338058038673409,advertiser_name,ISSUE16
CR17770545247261032449,ad_text|aws_ocr_img_text,ISSUE12|ISSUE10
CR17771055214497890305,aws_ocr_img_text,"ISSUE215,ISSUE62"
CR17771080503265329153,advertiser_name,ISSUE16
CR17771509312800161793,aws_ocr_img_text|advertiser_name,ISSUE16|ISSUE16
CR17771536800590856193,aws_ocr_video_text,"ISSUE215,ISSUE40,ISSUE95"
CR17771768591385886721,ad_title|ad_text,"ISSUE91,ISSUE90|ISSUE32"
CR17772188810986127361,google_asr_text|aws_ocr_video_text,"ISSUE10,ISSUE30|ISSUE30"
CR17772265776800071681,google_asr_text|aws_ocr_video_text,"ISSUE215,ISSUE10,ISSUE40,ISSUE16|ISSUE10,ISSUE40,ISSUE16"
CR17772495643449753601,ad_text|aws_ocr_img_text,ISSUE10|ISSUE10
CR17773355117945290753,aws_ocr_img_text,ISSUE90
CR17773936828315860993,ad_text,ISSUE212
CR17774393056921911297,aws_ocr_video_text|google_asr_text,"ISSUE215,ISSUE10,ISSUE91|ISSUE10,ISSUE91"
CR17774441435433533441,ad_title|ad_text,"ISSUE215,ISSUE16,ISSUE18|ISSUE30"
CR17774603338520723457,google_asr_text,ISSUE12
CR17776394168084463617,ad_text,"ISSUE95,ISSUE32"
CR17776483503404220417,aws_ocr_video_text|google_asr_text,"ISSUE54,ISSUE55|ISSUE16,ISSUE54,ISSUE55"
CR17777090433822752769,google_asr_text|aws_ocr_video_text,"ISSUE10,ISSUE18,ISSUE65|ISSUE18"
CR17777185816456462337,google_asr_text,"ISSUE215,ISSUE10,ISSUE12,ISSUE16,ISSUE18,ISSUE22"
CR17777542058223861761,aws_ocr_video_text|google_asr_text,"ISSUE55,ISSUE56|ISSUE55,ISSUE56,ISSUE53"
CR17777545631636652033,aws_ocr_video_text|google_asr_text,"ISSUE30,ISSUE18,ISSUE62,ISSUE32|ISSUE10,ISSUE40,ISSUE16,ISSUE18"
CR17777699013508726785,ad_text|ad_title,ISSUE30|ISSUE30
CR17777974441171484673,aws_ocr_video_text|google_asr_text,"ISSUE53|ISSUE209,ISSUE53"
CR17778362293898182657,ad_text,ISSUE12
CR17778464617199042561,ad_text|aws_ocr_img_text,ISSUE12|ISSUE10
CR17778705960001339393,ad_text,"ISSUE10,ISSUE95,ISSUE56"
CR17778802373427200001,google_asr_text,"ISSUE30,ISSUE32"
CR17779103639613210625,aws_ocr_img_text|advertiser_name,ISSUE215|ISSUE18
CR17779643499822448641,aws_ocr_img_text|advertiser_name,"ISSUE215,ISSUE32|ISSUE16"
CR17779977201601478657,advertiser_name,ISSUE18
CR17780155872240992257,aws_ocr_img_text,"ISSUE10,ISSUE22"
CR17780249055851446273,advertiser_name,ISSUE18
CR17780620965659541505,ad_text,"ISSUE91,ISSUE90"
CR17781501674473390081,advertiser_name|google_asr_text,ISSUE10|ISSUE18
CR17781544280548966401,google_asr_text|aws_ocr_video_text,ISSUE30|ISSUE30
CR17781588261014077441,google_asr_text|aws_ocr_video_text,"ISSUE212,ISSUE62|ISSUE212,ISSUE62"
CR17783049786845298689,aws_ocr_video_text|google_asr_text,"ISSUE30|ISSUE10,ISSUE91"
CR17783711692845219841,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE53,ISSUE58"
CR17784116656721625089,advertiser_name,ISSUE18
CR17784294434007941121,aws_ocr_video_text|google_asr_text,ISSUE212|ISSUE212
CR17784329618380029953,advertiser_name|google_asr_text|aws_ocr_video_text,ISSUE16|ISSUE18|ISSUE18
CR17784388992007929857,advertiser_name|google_asr_text|aws_ocr_video_text,ISSUE10|ISSUE30|ISSUE30
CR17784825223246249985,aws_ocr_img_text,ISSUE62
CR17785014339246227457,aws_ocr_video_text|google_asr_text,"ISSUE30|ISSUE30,ISSUE200,ISSUE54"
CR17785224071089225729,ad_text,ISSUE215
CR17785364808577581057,aws_ocr_video_text|google_asr_text,"ISSUE40,ISSUE212,ISSUE95,ISSUE45|ISSUE40,ISSUE212,ISSUE95,ISSUE45"
CR17785766130321719297,advertiser_name|aws_ocr_img_text,ISSUE18|ISSUE32
CR17785924734874025985,advertiser_name,ISSUE62
CR17786117424286793729,aws_ocr_img_text|advertiser_name,ISSUE16|ISSUE16
CR17786224626670501889,google_asr_text,"ISSUE215,ISSUE30"
CR17786429685589082113,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200|ISSUE30,ISSUE200,ISSUE45"
CR17786461296548380673,google_asr_text,"ISSUE215,ISSUE10,ISSUE83"
CR17786817538315780097,advertiser_name|aws_ocr_img_text,ISSUE212|ISSUE215
CR17787580874263363585,ad_title,ISSUE215
CR17789252131937583105,aws_ocr_video_text|google_asr_text,"ISSUE40,ISSUE212,ISSUE95|ISSUE40,ISSUE95"
CR17789491550594531329,aws_ocr_video_text|google_asr_text,"ISSUE10,ISSUE212|ISSUE215,ISSUE10,ISSUE16,ISSUE18,ISSUE55,ISSUE56"
CR17789788281295077377,ad_text,ISSUE91
CR17790236194844442625,aws_ocr_img_text,ISSUE212
CR17790621023914164225,aws_ocr_video_text|google_asr_text,"ISSUE30,ISSUE54,ISSUE62|ISSUE30,ISSUE212,ISSUE54,ISSUE95,ISSUE62"
CR17791010251030396929,google_asr_text,"ISSUE215,ISSUE12,ISSUE18,ISSUE83"
CR17791542414658240513,aws_ocr_img_text,"ISSUE12,ISSUE90"
CR17791988816379117569,aws_ocr_img_text,"ISSUE10,ISSUE212"
CR17792361619540410369,ad_text,ISSUE32
CR17792690304797638657,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE45"
CR17792798056937160705,aws_ocr_img_text,ISSUE90
CR17793561942640558081,ad_text,ISSUE12
CR17793735184441409537,ad_text|ad_title,"ISSUE40,ISSUE212|ISSUE40"
CR17793955567803301889,aws_ocr_video_text|google_asr_text,ISSUE91|ISSUE10
CR17793999823146319873,advertiser_name|google_asr_text,"ISSUE212|ISSUE212,ISSUE22"
CR17794396197088133121,aws_ocr_img_text,ISSUE32
CR17794539683355557889,ad_text,"ISSUE16,ISSUE18"
CR17794644136960196609,google_asr_text,ISSUE32
CR17794690316448563201,advertiser_name,ISSUE18
CR17795560854779854849,aws_ocr_img_text,ISSUE212
CR17798007543029563393,google_asr_text|aws_ocr_video_text,"ISSUE200,ISSUE32|ISSUE200"
CR17799353345261961217,ad_text|ad_title,ISSUE30|ISSUE30
CR17800979248081534977,aws_ocr_video_text|google_asr_text,"ISSUE30|ISSUE30,ISSUE16,ISSUE209,ISSUE53"
CR17801568586314022913,aws_ocr_video_text,ISSUE16
CR17801640329447735297,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE16|ISSUE30,ISSUE16"
CR17802819005912711169,advertiser_name,ISSUE16
CR17803686520587026433,aws_ocr_video_text,ISSUE53
CR17804203016174174209,ad_title,"ISSUE215,ISSUE60"
CR17804411442347114497,ad_text,"ISSUE215,ISSUE12,ISSUE22"
CR17804582622563663873,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE45"
CR17804735179802017793,aws_ocr_img_text,ISSUE30
CR17804878116313628673,google_asr_text,"ISSUE215,ISSUE16"
CR17806304457772761089,google_asr_text,"ISSUE215,ISSUE12"
CR17806627714191327233,aws_ocr_video_text|google_asr_text,"ISSUE10|ISSUE215,ISSUE10,ISSUE22"
CR17806814631168049153,aws_ocr_video_text|google_asr_text,"ISSUE215,ISSUE40|ISSUE215"
CR17807231346074976257,google_asr_text,ISSUE32
CR17807316008470315009,google_asr_text|aws_ocr_video_text,"ISSUE16,ISSUE22,ISSUE32|ISSUE62"
CR17807611502220279809,ad_text|ad_title,ISSUE32|ISSUE10
CR17807668676824924161,google_asr_text|aws_ocr_video_text,ISSUE95|ISSUE95
CR17807823982842347521,advertiser_name|google_asr_text|aws_ocr_video_text,"ISSUE18|ISSUE30,ISSUE40,ISSUE212,ISSUE200|ISSUE30,ISSUE53,ISSUE58"
CR17807887479638851585,ad_text,ISSUE12
CR17808374838167863297,advertiser_name,ISSUE18
CR17808390231330652161,google_asr_text|aws_ocr_video_text,"ISSUE55,ISSUE56|ISSUE55,ISSUE56"
CR17808414420586463233,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE58"
CR17809580452667719681,advertiser_name,ISSUE16
CR17810100865265041409,ad_text|ad_title,ISSUE40|ISSUE18
CR17811103551150096385,advertiser_name,ISSUE65
CR17811170896237297665,aws_ocr_video_text|google_asr_text,"ISSUE40,ISSUE212|ISSUE40,ISSUE212"
CR17812126371841835009,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE58"
CR17812364965865062401,advertiser_name,ISSUE215
CR17812374861469712385,ad_title,ISSUE215
CR17812937536545226753,google_asr_text,"ISSUE22,ISSUE32"
CR17813046663074283521,google_asr_text|aws_ocr_video_text|advertiser_name,"ISSUE30,ISSUE58|ISSUE30|ISSUE30"
CR17813563983295152129,aws_ocr_img_text,"ISSUE209,ISSUE53"
CR17813650294957932545,aws_ocr_video_text|google_asr_text,"ISSUE16,ISSUE54|ISSUE16,ISSUE54"
CR17813957058702082049,aws_ocr_video_text|google_asr_text,"ISSUE55,ISSUE53|ISSUE10,ISSUE212,ISSUE55"
CR17814204792415715329,google_asr_text,ISSUE22
CR17814375697754357761,google_asr_text|aws_ocr_video_text,ISSUE30|ISSUE30
CR17814606870074097665,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE58"
CR17815706312982396929,ad_text,ISSUE62
CR17815745414364659713,advertiser_name,ISSUE16
CR17816002150329745409,google_asr_text|aws_ocr_video_text,ISSUE16|ISSUE16
CR17816137115382054913,google_asr_text,ISSUE53
CR17817081870748221441,ad_title,ISSUE32
CR17818878472748007425,aws_ocr_video_text|google_asr_text,"ISSUE53|ISSUE209,ISSUE53"
CR17819244335242149889,advertiser_name|ad_title,"ISSUE12|ISSUE215,ISSUE40,ISSUE212"
CR17820178645247852545,google_asr_text|aws_ocr_video_text,ISSUE30|ISSUE30
CR17820208881817616385,google_asr_text|aws_ocr_video_text,"ISSUE16,ISSUE55|ISSUE54,ISSUE55"
CR17821200641305870337,advertiser_name|google_asr_text|aws_ocr_video_text,"ISSUE90|ISSUE40,ISSUE200|ISSUE40,ISSUE200,ISSUE45"
CR17821781389603766273,google_asr_text|aws_ocr_video_text,ISSUE90|ISSUE90
CR17821812794404634625,advertiser_name,ISSUE16
CR17822005483817402369,advertiser_name|aws_ocr_video_text|google_asr_text,"ISSUE18|ISSUE62|ISSUE209,ISSUE62,ISSUE53,ISSUE60"
CR17822354029003407361,ad_title,ISSUE12
CR17822946665770778625,ad_text,ISSUE30
CR17823061839613788161,aws_ocr_video_text,ISSUE30
CR17823118189584711681,google_asr_text|aws_ocr_video_text,"ISSUE215,ISSUE10,ISSUE212,ISSUE18,ISSUE83|ISSUE10,ISSUE212,ISSUE83"
CR17823213847096328193,google_asr_text,"ISSUE30,ISSUE200"
CR17823829573607882753,aws_ocr_img_text|advertiser_name,"ISSUE215,ISSUE83|ISSUE18"
CR17823887847724154881,aws_ocr_video_text|google_asr_text,"ISSUE30,ISSUE45|ISSUE30,ISSUE53,ISSUE45"
CR17824429906956648449,advertiser_name|google_asr_text|aws_ocr_video_text,"ISSUE16|ISSUE215,ISSUE10,ISSUE12,ISSUE22|ISSUE10,ISSUE12"
CR17825124523427495937,google_asr_text|advertiser_name,"ISSUE215,ISSUE10,ISSUE16,ISSUE18|ISSUE18"
CR17825208086311206913,aws_ocr_video_text,ISSUE30
CR17825893356933218305,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE53,ISSUE58|ISSUE30"
CR17826666313607544833,google_asr_text|advertiser_name,"ISSUE212,ISSUE95,ISSUE32|ISSUE30"
CR17827073132909821953,aws_ocr_video_text|google_asr_text,"ISSUE12,ISSUE83|ISSUE215,ISSUE12,ISSUE83"
CR17827792213514387457,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE58"
CR17828660552822423553,google_asr_text,ISSUE215
CR17828857640281702401,google_asr_text|aws_ocr_video_text,ISSUE30|ISSUE30
CR17828879630514257921,aws_ocr_img_text|ad_text,ISSUE60|ISSUE32
CR17830405477775704065,ad_text,ISSUE12
CR17830590470607077377,ad_text,ISSUE16
CR17831273817083740161,google_asr_text|aws_ocr_video_text,ISSUE16|ISSUE16
CR17831642428356952065,advertiser_name,ISSUE16
CR17831760350979031041,aws_ocr_img_text,ISSUE16
CR17832209776356884481,ad_title,"ISSUE215,ISSUE60"
CR17832621268583579649,ad_text,ISSUE215
CR17834092415141543937,advertiser_name,ISSUE16
CR17834174122599383041,advertiser_name,ISSUE18
CR17834320838682214401,advertiser_name,ISSUE16
CR17834362620124069889,aws_ocr_video_text|google_asr_text,"ISSUE10,ISSUE16|ISSUE215,ISSUE16"
CR17834847779629826049,aws_ocr_video_text|google_asr_text,"ISSUE215,ISSUE10,ISSUE212|ISSUE215,ISSUE10,ISSUE212,ISSUE12,ISSUE18"
CR17835200722862342145,aws_ocr_video_text|google_asr_text|advertiser_name,"ISSUE62|ISSUE12,ISSUE62|ISSUE16"
CR17835682858711121921,aws_ocr_video_text|google_asr_text,"ISSUE90|ISSUE16,ISSUE90"
CR17835801056211107841,aws_ocr_video_text|google_asr_text,ISSUE215|ISSUE215
CR17835903310792491009,aws_ocr_img_text,"ISSUE30,ISSUE58"
CR17835908808350629889,ad_text,ISSUE212
CR17835998968304107521,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE58"
CR17836409086141267969,advertiser_name|ad_text|aws_ocr_img_text,ISSUE18|ISSUE10|ISSUE10
CR17836426678327312385,google_asr_text,"ISSUE215,ISSUE83"
CR17836514639257534465,advertiser_name,ISSUE16
CR17837542682629505025,aws_ocr_video_text|google_asr_text,"ISSUE10|ISSUE215,ISSUE10,ISSUE83"
CR17837606179426009089,advertiser_name,ISSUE65
CR17838173527425941505,aws_ocr_img_text|advertiser_name,"ISSUE10,ISSUE16|ISSUE10"
CR17838173802303848449,advertiser_name|aws_ocr_video_text|google_asr_text,"ISSUE18,ISSUE83|ISSUE53|ISSUE209,ISSUE53"
CR17838486888239857665,ad_text|advertiser_name,ISSUE16|ISSUE16
CR17838555538997116929,ad_text|advertiser_name,ISSUE90|ISSUE90
CR17838955555071197185,ad_text|ad_title,"ISSUE32|ISSUE18,ISSUE32"
CR17839412677030445057,ad_text,ISSUE12
CR17839533898187407361,google_asr_text,"ISSUE16,ISSUE54"
CR17840932476977938433,advertiser_name,ISSUE16
CR17841189762698838017,aws_ocr_img_text,ISSUE212
CR17841362111146491905,ad_title|ad_text,"ISSUE10|ISSUE16,ISSUE32"
CR17841385475768582145,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200|ISSUE30,ISSUE200,ISSUE45"
CR17842731278000979969,google_asr_text|aws_ocr_video_text,"ISSUE215,ISSUE18,ISSUE83|ISSUE18,ISSUE83"
CR17842772509687021569,google_asr_text|aws_ocr_video_text,ISSUE30|ISSUE30
CR17842826660634689537,aws_ocr_video_text|google_asr_text,"ISSUE40,ISSUE212|ISSUE212"
CR17844018050202861569,aws_ocr_img_text|advertiser_name,"ISSUE215,ISSUE83|ISSUE18"
CR17844092473396166657,aws_ocr_video_text|google_asr_text,"ISSUE30|ISSUE30,ISSUE40,ISSUE200,ISSUE58"
CR17844246405024055297,aws_ocr_video_text|google_asr_text|advertiser_name,"ISSUE10|ISSUE215,ISSUE10|ISSUE18"
CR17844874226163515393,ad_title|ad_text,"ISSUE18|ISSUE215,ISSUE62,ISSUE32"
CR17845108422140231681,advertiser_name,"ISSUE10,ISSUE91"
CR17845185937709989889,advertiser_name,ISSUE18
CR17846097432849416193,google_asr_text,"ISSUE18,ISSUE83"
CR17846182370122661889,google_asr_text|aws_ocr_video_text,"ISSUE10,ISSUE40,ISSUE16,ISSUE22|ISSUE10,ISSUE40"
CR17846554279930757121,aws_ocr_video_text|google_asr_text,"ISSUE10|ISSUE10,ISSUE90"
CR17846577369674940417,aws_ocr_video_text|google_asr_text,"ISSUE30,ISSUE16|ISSUE30,ISSUE16,ISSUE90"
CR17846683747424927745,ad_text|ad_title,"ISSUE215,ISSUE83,ISSUE95|ISSUE12"
CR17846709311070273537,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE58|ISSUE30"
CR17846780023411834881,google_asr_text|aws_ocr_video_text,ISSUE62|ISSUE62
CR17847148565965570049,aws_ocr_video_text|google_asr_text,"ISSUE212,ISSUE95|ISSUE212,ISSUE12,ISSUE95"
CR17848078203046854657,ad_text,ISSUE90
CR17848510311116570625,google_asr_text|aws_ocr_video_text|advertiser_name,ISSUE30|ISSUE30|ISSUE16
CR17848662387318587393,advertiser_name|aws_ocr_img_text,ISSUE18|ISSUE12
CR17848772819517702145,google_asr_text|advertiser_name|aws_ocr_video_text,"ISSUE215,ISSUE16|ISSUE90|ISSUE215"
CR17849151051517657089,advertiser_name|google_asr_text|aws_ocr_video_text,ISSUE53|ISSUE212|ISSUE212
CR17849152425907191809,aws_ocr_video_text,ISSUE40
CR17849273372186247169,google_asr_text,"ISSUE40,ISSUE200,ISSUE45"
CR17849640059314110465,aws_ocr_video_text|google_asr_text|advertiser_name,ISSUE30|ISSUE30|ISSUE16
CR17850149408075677697,aws_ocr_video_text,ISSUE30
CR17850281349471010817,google_asr_text,ISSUE83
CR17850570795907022849,advertiser_name|aws_ocr_video_text|google_asr_text,"ISSUE18|ISSUE40,ISSUE95|ISSUE40,ISSUE212,ISSUE95,ISSUE65"
CR17850647005806723073,aws_ocr_img_text,ISSUE16
CR17851982568837087233,aws_ocr_video_text|google_asr_text,"ISSUE215,ISSUE10|ISSUE10"
CR17852126604860325889,google_asr_text|aws_ocr_video_text,"ISSUE40,ISSUE212|ISSUE40,ISSUE212"
CR17852182679953342465,aws_ocr_img_text,"ISSUE215,ISSUE10,ISSUE16"
CR17852609290464919553,aws_ocr_video_text|google_asr_text,"ISSUE212,ISSUE12,ISSUE54|ISSUE215,ISSUE212,ISSUE18,ISSUE22"
CR17852813799627685889,advertiser_name,ISSUE16
CR17853974883906617345,advertiser_name|google_asr_text|aws_ocr_video_text,"ISSUE16,ISSUE83,ISSUE54|ISSUE62|ISSUE62"
CR17854757736185593857,google_asr_text,ISSUE22
CR17854833327610003457,advertiser_name|google_asr_text|aws_ocr_video_text,ISSUE16|ISSUE30|ISSUE30
CR17855037012139048961,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE45"
CR17855608758185492481,google_asr_text|advertiser_name,"ISSUE30|ISSUE212,ISSUE12"
CR17855908649981968385,ad_text,ISSUE12
CR17856538945022590977,aws_ocr_video_text|google_asr_text,"ISSUE30,ISSUE45|ISSUE30,ISSUE53,ISSUE45"
CR17856604365964443649,google_asr_text|advertiser_name|aws_ocr_video_text,"ISSUE10,ISSUE18,ISSUE54|ISSUE212|ISSUE10,ISSUE54"
CR17856687104214433793,advertiser_name|ad_text,ISSUE16|ISSUE95
CR17856747920951345153,ad_text,ISSUE12
CR17858158250772398081,advertiser_name,ISSUE16
CR17858454294278176769,google_asr_text|aws_ocr_video_text,"ISSUE10|ISSUE215,ISSUE10"
CR17858519165464215553,google_asr_text|aws_ocr_video_text,ISSUE10|ISSUE10
CR17859073319324614657,advertiser_name|google_asr_text|aws_ocr_video_text,"ISSUE16|ISSUE215,ISSUE10,ISSUE12,ISSUE22|ISSUE10,ISSUE12"
CR17859242644115292161,google_asr_text,ISSUE30
CR17859904275237306369,google_asr_text,ISSUE32
CR17859987838121017345,advertiser_name|google_asr_text|aws_ocr_video_text,ISSUE16|ISSUE16|ISSUE215
CR17860073874905890817,aws_ocr_video_text|google_asr_text,ISSUE10|ISSUE22
CR17860264090417496065,ad_title|ad_text,ISSUE30|ISSUE30
CR17860423725761953793,ad_text|ad_title,"ISSUE62|ISSUE62,ISSUE60"
CR17860951834940669953,advertiser_name|google_asr_text,"ISSUE16|ISSUE215,ISSUE209,ISSUE18,ISSUE53"
CR17861722042835927041,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE40,ISSUE200|ISSUE30,ISSUE45"
CR17861791037190569985,advertiser_name,ISSUE18
CR17861935348091715585,aws_ocr_video_text|google_asr_text,"ISSUE53|ISSUE209,ISSUE54,ISSUE53,ISSUE65"
CR17862221221114937345,aws_ocr_video_text|google_asr_text,ISSUE10|ISSUE10
CR17862688238678835201,aws_ocr_video_text|google_asr_text,ISSUE30|ISSUE30
CR17862960917562523649,aws_ocr_video_text|advertiser_name|google_asr_text,ISSUE95|ISSUE65|ISSUE40
CR17863044480446234625,aws_ocr_video_text|google_asr_text,ISSUE54|ISSUE54
CR17863501877283389441,advertiser_name,ISSUE65
CR17863740471306616833,advertiser_name,ISSUE16
CR17864114580137967617,aws_ocr_img_text|advertiser_name,ISSUE215|ISSUE83
CR17864605786957676545,advertiser_name|aws_ocr_video_text|google_asr_text,"ISSUE18|ISSUE62|ISSUE16,ISSUE62"
CR17864904854120431617,aws_ocr_video_text|google_asr_text,"ISSUE30,ISSUE53,ISSUE58|ISSUE30,ISSUE58"
CR17865543395498262529,aws_ocr_video_text|google_asr_text,ISSUE212|ISSUE212
CR17865588750352908289,ad_text|ad_title,ISSUE212|ISSUE212
CR17865846036073807873,aws_ocr_video_text|google_asr_text,ISSUE95|ISSUE95
CR17865973579422629889,google_asr_text|aws_ocr_video_text,"ISSUE215,ISSUE10,ISSUE83|ISSUE10,ISSUE83"
CR17866897169189961729,aws_ocr_img_text,ISSUE60
CR17867862265521242113,advertiser_name,ISSUE16
CR17868109105881677825,aws_ocr_video_text|advertiser_name|google_asr_text,"ISSUE53|ISSUE215|ISSUE215,ISSUE209,ISSUE53,ISSUE32"
CR17868510427625816065,google_asr_text,"ISSUE209,ISSUE53"
CR17868701742649049089,google_asr_text|advertiser_name,ISSUE32|ISSUE16
CR17868790803090898945,ad_text|ad_title,ISSUE18|ISSUE215
CR17869074202212958209,advertiser_name,ISSUE65
CR17869200920928059393,advertiser_name,ISSUE16
CR17869456832259424257,advertiser_name,ISSUE16
CR17869772666974502913,google_asr_text|aws_ocr_video_text,"ISSUE209,ISSUE53|ISSUE212"
CR17870001365393080321,ad_title|aws_ocr_video_text|advertiser_name|google_asr_text,"ISSUE18|ISSUE22|ISSUE18|ISSUE22,ISSUE32"
CR17870081079986094081,advertiser_name,ISSUE16
CR17870622314584866817,ad_text,ISSUE212
CR17870749033299968001,advertiser_name,ISSUE18
CR17870872178602278913,advertiser_name|aws_ocr_img_text,ISSUE18|ISSUE32
CR17871198458677821441,advertiser_name,ISSUE65
CR17871267453032464385,advertiser_name|ad_text,"ISSUE18|ISSUE22,ISSUE32"
CR17871268002788278273,aws_ocr_video_text|google_asr_text,"ISSUE10,ISSUE83|ISSUE215,ISSUE10"
CR17871475535608020993,aws_ocr_video_text|google_asr_text|advertiser_name,ISSUE215|ISSUE215|ISSUE16
CR17871735020352176129,aws_ocr_img_text,ISSUE215
CR17872122323323060225,google_asr_text,ISSUE91
CR17872866692695064577,aws_ocr_video_text|google_asr_text|advertiser_name,ISSUE18|ISSUE18|ISSUE18
CR17873330686601986049,aws_ocr_img_text,ISSUE32
CR17873606664020557825,aws_ocr_video_text|google_asr_text,"ISSUE212,ISSUE45|ISSUE40,ISSUE212,ISSUE45"
