filename,transcript,stt_confidence
PRES_LINCOLNPROJECT_OUR_DADS_60,"Is weren't perfect, but they did their best to raise us to be good to be, honorable to be men of family and Faith, but above all, they taught us to own up to it when we did something wrong. We thought we were doing the right thing in 2016, but it's clear. This isn't the America we voted for. We made a mistake. So it's time to own up to be the men are dad's raised us to be in the father's. Our sons need us to be because they're watching us the way we watched our dads. It's our turn to set the example vote, for change. Both for our son's, both for Joe. The Lincoln project is responsible for the content of this advertising.",0.981638491153717
PRES_MEIDASTOUCH_END_THE_CHAOS_60,We've all been through a lot together. The beauty of everything and how it represents our country. We are making progress and doing things for our great people. But everybody said it couldn't be done. Our country is thriving. Our country is just respected again. For We the People Come Together. My Scotch is responsible for the content of this Africa.,0.9806203246116638
PRES_MEIDASTOUCH_I_BELIEVE,Can and will overcome? People come together.,0.9830823540687561
PRES_MFSN_THEY_WANT_TO_DEFUND_POLICE_60,"Everything used to be okay? Before bad people wanted to destroy our country. The destroying everything they hate us. Do you understand? Why? And if I don't agree with them. Would it hurt me? They going to get rid of the police, but who will protect and help people. Scared. I don't want to do. I'm confused all the time now. and I think the basketball goal is to make it stop mom's for safe. Neighborhoods is responsible for the content of this advertising.",0.9721649289131165
PRES_PFAW_READY_SP,"Joe Biden, sister Elisa little Premier League. People for the American way.",0.9847313761711121
PRES_PFAW&LINCOLNPROJECT_TRUMP'S_LAND_SP_60,"Quinientos cuarenta, y Cinco ninos quinientos cuarenta.People for the American way.",0.9264804124832153
PRES_PIERCE_FEAR,Call to understand. Fear is the little mind. Killer take this time to reflect on yourself and decide. What?,0.9793935418128967
PRES_PIERCE_GROWTH,"How do we measure our success as a nation, the problem? Is, it doesn't differentiate between positive and negative growth? Locking people up in prison creates growth. Our founding fathers had a very powerful intention for this nation. That was life, liberty, and the pursuit of happiness. It's important to understand what we are incentivizing on Brock Pierce, and I approve this message.",0.9871350526809692
PRES_PIERCE_SUMMARIZE,I can summarize why I'm running for office in one. Love for this country. Love for the American people. I Believe in Us. I have faith in our future. Find a find a path forward together.,0.9543685913085938
PRES_PRESERVEAMERICA_FOR_47_YEARS,"47 years, Joe Biden has been raising our taxes. Now. He's history tours. For to preserve America. Pac is responsible for the content of this advertising.",0.9194905757904053
PRES_PRIORITIESUSA_DRUG_COMPANIES,"If you were Drug Company, you've done well under Donald Trump. The 10 largest drug companies or saving 7 billion dollars off, the Trump tax bill and pay for CEOs, has skyrocketed mean. While prescription drugs, premiums are update percent that Donald Trump, still trying to eliminate protections for people with pre-existing conditions. Good for them, bad for you. Donald Trump is failing America.",0.939211368560791
PRES_PRIORITIESUSA&LCV_NO_DEAL_SP,"Coronavirus, the movie separate events at Joe Biden without exception every time.",0.8531243205070496
PRES_PRIORITIESUSA&LVF_CHARACTER_SP,,NA
PRES_PRIORITIESUSA&LVF_MEET_JOE_BIDEN_SP,Casablanca.,0.5843414068222046
PRES_PRIORITIESUSA&LVF_STRONG_SP,Listen to science. Some of my foot that going Joe Biden.,0.7818966507911682
PRES_RAPAC_SENIORS_60,"At an alarming rate affect elderly. People elderly people with heart problems. Forget your virtually. Nobody has photoshopped image age as if there is something wrong with being a senior citizen time and people are dying by tens of thousands in nursing home. Thousands of mainly older Country serving, America deserve security deserve respect and peace of mind.",0.9253970384597778
PRES_REBELLIONPAC_MASK,"Coronavirus mask and his staff didn't. What I'm asked, you told you to sacrifice Grandma for Wall Street president who cared about you instead of just looking at 4.",0.755067765712738
PRES_RESTORATIONPAC_JOE_BIDEN_LIED,"She lied to America. He said he never talked to his son about his business dealings with Ukraine and China. Maybe because he doesn't want you to know. It looks like he's skimming money from his son's influence peddling. All of Washington, big Tech and the liberal media is trying to hide this from you. There's one way to stop all this Insanity. Both Donald Trump is responsible for the title.",0.9551007151603699
PRES_RVAT_BIDEN_WILL_BEAT_THIS_PANDEMIC_60,"Republican vote for Donald Trump in 2016. However, prior president's pretty good time for these kinds of fun. Joe Biden. Honest and truthful information about the coronavirus president before in my life, and I hope you will too. I'm supporting Defending democracy together is responsible for the content of this at.",0.911051869392395
PRES_RVAT_GENERAL_HAYDEN_FOR_BIDEN_OFFICIALS_60,"If there is another term for President Trump, I don't know what happened to America. Truth is really important. President. Trump doesn't care about facts. President Trump doesn't care about the truth. Fee doesn't listen to his experts. The FBI says white nationalism is a real problem, doesn't want to talk about. That doesn't keep the country safe for I accidentally. Just agree with assembled vitamins policies, but that's not important. What's important is the United States and I'm supporting Joe. Biden fighting is a good man. Donald Trump is not attending and responsible for the content of this ad.",0.9692928194999695
PRES_RVAT_RICHARD_ARMITAGE_60,"Serving as the deputy secretary of state. For Defence for Ronald Reagan personally and professionally excoriated. I haven't done my part in an unpopular War. So no one ever called me sucker for a loser. And the man with whom I serve, they're simply people doing the nation's Betty doing their Duty. So, to the men and women who now serve in the armed forces and do the Nations building Santana, stand and Iraq are not suckers are not losers to our guests doing their duty to the nation, has God gave him the light to see that Duty. One of those Republicans. Conservative Republican, administrations will now support, Joe, Biden. Go.com.",0.9629808664321899
PRES_RVAT_TORN_TO_SHREDS,"Registered Republicans are Division and hatred. He has purposely fostered in this country. Trillion-dollar deficit, before where are Country Inns that this country isn't torn to shreds.",0.8911923766136169
PRES_TBTW_GREAT_AMERICAN_COMEBACK,Under President Trump ever been that great. American comeback take back to West. It was possible that the content of this message.,0.8474403619766235
PRES_TRUMP_AMERICA_DEMANDED_CHANGE,America demanded change Donald Trump. Under President Trump is stronger and more prosperous than ever before the US economy grew at its fastest. Pace ever meeting was good showing growth of 33.1% is good progress. The Best Is Yet To Come and Donald J Trump. And I approve this message.,0.9484987854957581
PRES_TRUMP_FANNED_THE_FLAMES,"Will America Cities Burn Joe Biden, and Kamala Harris? Fan the Flames refusing to strongly condemn violence, supporting bail bonds, that help with rioters looters and dangerous, criminals out of jail. Joe Biden silence speaks. He doesn't have our backs and Joe Biden's, America will all be in danger. President. Trump will keep America safe. If you support the police support, Donald Trump. I'm Donald J. Trump, and I approve this message.",0.9528986811637878
PRES_TRUMP_JEN_GUARANTEE,"Early everyday and I guarantee you we're going to end fossil fuel the transition from a yes, no ability for the oil industry, to continue to drill. Donald J Trump and I approve this message.",0.8896006941795349
PRES_TRUMP_SPOT_A_ZOMBIE_15,Look for someone on Donald Trump. And I approve this message.,0.9342299103736877
PRES_TRUMP_STRENGTH_60,"We've heard a lot this year. Strength of the American people strength of the American worker strength of the American Family. Determination optimism. Hope we took the virus head-on and now we're getting back to a normal life. The second shift, the dance lessons and Friday night football with someone to Terrace down. They don't believe in America's promise. Their ideas would kill jobs and dragged down our economy will never give up on America. Not now.Ever. Because now Restore our safety to keep winning. We faced our toughest Challenge and we are overcoming just like we always do because we believe in America. I'm Donald J. Trump and I approve this message.",0.9609105587005615
