cmag_vidfile,google_asr_text,ISSUE10,ISSUE11,ISSUE12,ISSUE13,ISSUE14,ISSUE15,ISSUE16,ISSUE17,ISSUE18,ISSUE19,ISSUE20,ISSUE21,ISSUE22,ISSUE23,ISSUE24,ISSUE30,ISSUE31,ISSUE32,ISSUE37,ISSUE39,ISSUE40,ISSUE41,ISSUE43,ISSUE45,ISSUE50,ISSUE52,ISSUE53,ISSUE54,ISSUE55,ISSUE56,ISSUE57,ISSUE58,ISSUE59,ISSUE60,ISSUE61,ISSUE62,ISSUE65,ISSUE67,ISSUE68,ISSUE69,ISSUE70,ISSUE80,ISSUE82,ISSUE83,ISSUE90,ISSUE91,ISSUE92,ISSUE93,ISSUE95,ISSUE96,ISSUE98,ISSUE101,ISSUE102,ISSUE103,ISSUE104,ISSUE105,ISSUE106,ISSUE111,ISSUE118,ISSUE200,ISSUE208,ISSUE210,ISSUE212,ISSUE218,ISSUE221
USSEN_NC_NRSC_FAILED_US,"Stopping crime and holding criminals accountable Supreme Court Justice Sherry Beasley, can we trust her to protect our families in rsc's? Responsible for the content of this advertising?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NC_NRSC_OUR_CHILDREN,The indictment a child.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
USSEN_NC_NRSC_VICTIMS,"They were victims of violent crimes, like murder the molestation and she's just as Sherry, Beasley fail to protect them. The murderer who shot a boy in the face, vacated his death sentence, the Man convicted of sexually, assaulting the seven-year-old. Girl, she threw out the indictment and that just the beginning, we can't trust. Our families are responsible for the content of this advertising.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
USSEN_NC_SFF_TEXTBOOK_LIBERAL,"put liberals in charge of the state textbook commission, majority race Theory, teaching our kids to hate America even said most liberal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NC_SMP_DISGRACEFUL,"Disgraceful horrible. That's what North Carolina, Sheriff's are calling this career. When a man killed a child, she gave him the death penalty of Health, usually puts the law above politics. And she always will",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
USSEN_NC_SMP_LAW_ABOVE_POLITICS,"North Carolina Sheriff's, call the criminals away. When a man killed a child, she gave him the death penalty. 98% of her rulings have been up. He'll have a law enforcement has supported. Her judge Beasley puts the above politics and she always well as responsible.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NC_WALKER_PEOPLE_OVER_POLITICS,And I'm running for Senate to serve the people of North Carolina.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NC_WALKER_VALUES,Our nation was founded on values. The Constitution is our nation's guide and we are all created in God's image. Is to get back to the Bible in the Constitution. I Mark Walker. Approve this message.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_ND_NETCHOICE_BAD_CONSEQUENCES,"Has American innovation, has always been, what makes us different. We have outpaced the world growing the most Innovative companies that power our economy and way of life. It's what's made at the number one, but someone Washington want to put big government in charge of America's top innovators attacking our own, in the name of competition. While our true competition closes, the Gap. Tell Senators Hoven & Kramer to continue to stand for American innovation.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH__GAP_KEEP_US_SAFE,"A year to repeat the worst behind us plan for pandemic. Preparedness for faster, detection of new viruses. This funding, and thank her for protecting our future.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
USSEN_NH_1776ACTION_MLK_JR_60,"It is a dream. One day live. Little girl skin, but by the content of their character. Someone teaching their children, that America is a hateful place with a hateful history that their color not their character is what defines them. It's time to end up for American values. 76 play New Hampshire, paid for by 1776 action.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_AMERICANEXT_MILLIONAIRES_PLAN,New York cocktail parties with the powerful Zoom.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_BBT_BREAKTHROUGH,"It's a bipartisan breakthrough president during clean water and bringing Supply chains back to America without raising taxes. On anyone making under $400,000 a year to making progress in Washington, he's an easy but President Biden, and senators shaquem and hasn't got it done for New Hampshire.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_BBT_THANK_YOU,"Weather to get 300 million shots in arms. The checks out to Working Families to help pay the bills President. Biden is Senator Shaheen and hasn't delivered for us. We pulled our economy back from the brink. And now they're fighting to create millions of good-paying jobs and lower. The costs of Health Care, Health Care and prescription drugs. Thank Senator, Shaheen, and Hassan for delivering for New Hampshire.",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_BUILDINGAMERICASFUTURE_ALEXA_FIRMAN,"This is my life's work but Rising inflation, the roof is Maggie Hassan to rubber-stamp. Another massive spending Bill. The Biden plan raises taxes, on Main Street businesses, cutting taxes for millionaires, in New York and California. This is like mine at her house into a pose by his Reckless spending plan.",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_BUILDINGAMERICASFUTURE_SURGING,Do they have in 30 years? Pushing for even more spending.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_CCIA_BROKEN_SUPPLY_CHAINS_HASSAN,"Supply chains and lives disrupted businesses, like Amazon have invested to deliver on time for you and help hundreds of thousands of small businesses gain access to millions of online shoppers, but Washington politicians. Have a don't break our prime a possessed 2992 paid for b e c. I a",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_CCIA_SQUEEZED,"You feel it at the pump at the checkout counter. And at the end of the month, families are getting squeezed by Rising prices. And now, Congress is considering a bill that could make things worse for millions of Americans breaking Amazon. Prime's guarantee 2 Day. Free delivery breaking free services like Google search and maps and exposing your phone too costly. Now we're tell Senator 992 because Americans can't afford more price and Ikes sponsored by ccia.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_CFG_LEFT_BEHIND,"We're stealing America's kid, thousands are still forced out of in-person schooling. They're being left behind and said that would have helped parents pay for the 5-day in person instruction their children desperately Stop the exploding. Stand with our children, not the politicians.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_COP_REAL_PROBLEMS,Real problems to solve in New Hampshire. Prices are wasting time with security senators.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_CSLF_BOONDOGGLE,"Washington liquor or drugs, Pie in the Sky, special gift bags, who will pay for all the unicorns and rainbows with a massive tax hike. You will foot the bill for this call Maggie Hassan. Tell her to vote no on the trillion-dollar boondoggle.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_DFA2021_VOTE_WITH_EASE,"New Hampshire, if there's a line forget it. I guess there's no way. I'm working two jobs. My wife is working nights. Trying to juggle that with two kids. I teach Civics and I tell all my students. If there's anything that you can learn, it's how this should be a partisan issue with AIDS.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_EDAF_COMMON_SENSE,"After years of high energy bills, shuttered factories, and sending jobs overseas, the build back better Act is a healthy dose of common sense right here. That's why Maggie Hassan is working hard to pass it so we can lower energy costs create jobs and put our tax dollars to work for the people who actually pay that. Now there's an idea we can all agree on, thank you for fighting for sensible solution. Let's finish the job.",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_HASSAN_ADDAPPTATION,"It means good paying jobs for businesses, like out of Entrepreneurship and Innovation, that I'm working so hard to promote.",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_HASSAN_ED_MCCABE,"Survive the Battle of the Bulge to make sure that our country was a Republican or Democrat. She says, they all fought for this country, the song issues for veterans.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_HASSAN_ED_MCCABE_2,Focused on supporting veterans with long-term mental health challenges. The next generation is important to come full participants in the economy.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_HASSAN_GAS_PRICES,"Gas prices. We know the story and while all of us are paying the price, one Senators fighting to lower your costs to spend, the federal gas tax for the rest of the year. I'm taking on members of my own party to push a gas tax holiday. And I'm pushing Joe Biden to release more of our oil reserves. That's how we lower costs and get through these times I'm Maggie Hassan and I approve this message.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_HASSAN_NEVER_STOPS_FIGHTING,"What is about our drug prices? She never stops fighting Maggie. Hassan with the pharmaceutical industry, to force prices down. And that's why I'm working with Republicans to punish this message because taking on big Pharma is a fight worth winning.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_HASSAN_SUNRISE_LABS,"I thought I was allowed to wear of saving lives and improving lives right here. In Bedford, New Hampshire or business is completely dependent. On Innovation said, she's been here listening to what we need. That's why I sent her ass and this pushing for tax credits and help our business and she doesn't in a bipartisan way you do in a bipartisan way, it's sticks. That means businesses that makes a difference for New Hampshire.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_LCV_BACK_IN_BUSINESS,"America is back in business and Senators. Shaheedah Hassen are fighting to make sure their jobs in America's fastest-growing Industries appropriated right here in New Hampshire. We can create thousands of good-paying jobs in clean energy jobs for construction workers, electrician welder jobs, you can support a family on while protecting the planet. They'll inherit now is the time to clean. Energy means, jobs for New Hampshire, Senator Shaheen and fasted. Let's keep up the fight. Get this done.",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_LCV_FALSE_ATTACKS,"Don't believe the false attacks against Senator hasson. She's fighting to create good-paying jobs with a build back better to clean energy plant, good jobs for New Hampshire workers cut, energy costs by $500 a year while. Tackling climate change for New Hampshire workers and family. Thank you Senator fighting to build back better.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_LCV_FINISH_THE_JOB,"Clean energy. It's one of our fastest-growing entrance and Senator Shaheen. And passing are fighting for a plan, to create thousands of new clean energy. Jobs Crossing Hampshire for construction workers electricians more clean energy, help to lower costs for family, starting with lower utility bill, we can take on climate change and lower monthly cost Center City Manhattan. Thank you for taking on this phone. Now let's finish the job.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USSEN_NH_LCV_KEEP_UP_THE_FIGHT,"More clean energy. It means more jobs. Lower, utility bills, cleaner air and water. No wonder, big polluters are attacking Senator Maggie. Hassan, she's fighting to pass a clean energy that will create thousands of new jobs across the state. Helping lower monthly cost for New Hampshire family, and take on climate change. Thank you senator. Now, let's keep up the fight for our workers Clark family for our future.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_MAJORITYFORWARD_ANDREA,I had it really bad and needed to be taken to the hospital by house to keep getting things done to lower healthcare costs.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USSEN_NH_MAJORITYFORWARD_GOT_IT_DONE,Maggie hasn't got it done passing the bipartisan infrastructure deal on foreign companies and lower prices for families for the middle class and Maggie. Hassan fighting to lower cost for New Hampshire families.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USSEN_NH_MAJORITYFORWARD_SHE_KNOWS,"In New Hampshire, we know Senator and she knows us. She knows we shouldn't have 23 times more for a prescription drug have to choose between buying groceries and paying for the medicines, we depend on and she knows we can lower excessive drug prices by letting Medicare negotiate with pharmaceutical companies. Senator hafen keep up the fight. Keep putting New Hampshire first.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_NHRP_DEFEND_OUR_PRIMARY,"first in the nation presidential primary Creed, That New Hampshire tonight is made Bill Clinton. The Comeback Kid. He is responsible for the contents of this advertisement.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_NHRP_DEFEND_OUR_PRIMARY_60,"our first in the nation presidential primary, Today, I believe must exceed next summer and next November. That New Hampshire has made Bill Clinton the comeback. DC politicians are trying to nationalize our elections in order to the New Hampshire. Republican state committee is responsible for the contents of this advertisement.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_NRSC_GULLIBLE,"Politicians think we're palpable in Santa Cruz, fighting to lower your costs, come on as Governor Cass and thinks we are gullible. Nrsc is responsible for the content of this effort. I think Tony today.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_NRSC_POWER_GRAB,The Washington power. Grab the Democrats are planning the biggest one yet the listing Schumer and hasson want to use your tax dollars to fund their political ads and they'd let people register and vote without showing any form of ID. Its political corruption. The graph. The front. Do you plan now donate today nrsc is responsible for the content of this advertising.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_NRSC_STOP_THE_HASSAN_PLAN,"The most wasteful ideas on Earth, come from Washington DC. The latest waste your campaign that would never fly New Hampshire. Stop it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_ONENATION_KILLING_US,"This government spending is fueling a surge in inflation. Grocery middle class, being absolutely. Play experts fear. This is just the beginning.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_ONENATION_LIMITING_ACCESS,"Good Health Care is hard enough to get imagine the government to limit, which drug patients have access to who do you want? Tell Senator Maggie, Hassan.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USSEN_NH_ONENATION_SAFE_AND_SECURE,We need safe and secure our elections.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_ONENATION_SPENDING_SPREE,"Nancy Pelosi. Once again, has gotten what she wanted here, spending spree for the largest tax increase in decades tax expenditure.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NH_STANDFORNH_JOIN_THE_FIGHT,"Washington is broken, record spending and deficits inflation, Rising gas prices, open borders. We expected to do something, but Maggie has Kevin Smith. A conservative leader has a plan to get America back on track, restore our energy Independence. Stop the indoctrination of Oz. You secure the Border fight inflation and protect the Integrity of our elections, join our fights before it's too late.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NV_ALG_LOOK_UP_INCOMPETENCE,"Look up incompetence in the dictionary and you might find HHS secretary. Becerra first. Keep bunch to cope with response. Now, a federal judge has struck down to Sarah's attempt, to allow anti-competitive pricing. That benefits big insurers and hurts us, but Catherine Cortez masto go to protect patients. From Surprise medical bills and predatory ensures. So, call, Senator Cortez masto remind her that the fight isn't over to help clean up his mess again.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NV_AMERICANEXT_WRONG_DIRECTION,"In Washington 15min, liberal spent over a year too far too fast, and we have the wrong direction and Catherine Cortez masto refuses to stop it. Cortez-masto boats with fighting 97% of the time and now finds pushing the button.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NV_BBT_BREAKTHROUGH,"The bipartisan breakthrough, president and senators were, delivering, clean water, and bringing Supply chains back to America without raising taxes. On anyone making under $400,000 a year to make any progress in Washington. He's an easy, a President Biden and Senators Rosen, and Cortez masto for Nevada.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NV_BBT_REGINA_SP,"Amelia, is it?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NV_BBT_THANK_YOU,Together to get 300 million shots in arms. The checks out to Working Families to help pay the bills President Biden for us. We pulled our economy back from the brink. And now they're fighting to create millions of good-paying jobs and lower. The costs of Health Care. Child Care and prescription drugs. Thanks senators.,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSEN_NV_BETTERMEDICARE_WOULDN'T_NOTICE,"Did you think we wouldn't notice that we were watching, we chose Medicare Advantage, 27 million of us. Ever had. How to pop. But now, Washington is messing with our Healthcare even notice, we're watching you call. Senator Cortez masto, tell her, please don't cut Medicare Advantage.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
